Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,CPL,ROAS
A3056,data analytics course,132,4769,236.41,15,4,0.03,1505,,Pune,tablet,analytics for data,0.027678759,1.790984848,15.76066667,6.366058965
A3057,data analytics course,167,3366,213.02,28,4,0.059,1159,14-11-2024,Pune,mobile,data analytics course,0.049613785,1.275568862,7.607857143,5.44080368
A3058,data analytics course,165,5228,199.73,27,3,0.04,1829,,Hyderabad,mobile,analytics for data,0.031560826,1.210484848,7.397407407,9.157362439
A3059,data analytics course,108,4266,220.02,24,5,0.046,1282,,Hyderabad,mobile,data anaytics training,0.025316456,2.037222222,9.1675,5.826743023
A3060,data analytics course,182,5102,226.22,16,10,0.06,1600,,Delhi,mobile,data analytics course,0.035672285,1.242967033,14.13875,7.072761029
A3061,data analytics course,91,3787,226.17,26,8,0.088,1493,,Pune,tablet,data analytics course,0.024029575,2.485384615,8.698846154,6.601229164
A3062,data analytics course,194,4598,233.86,25,4,0.046,1565,,Pune,tablet,data analitics online,0.042192258,1.205463918,9.3544,6.692037971
A3063,data analytics course,189,5404,218.41,17,10,0.053,1418,24-11-2024,Hyderabad,mobile,learn data analytics,0.034974093,1.155608466,12.84764706,6.492376723
A3064,data analytics course,85,4432,214.79,22,7,0.082,1262,,Delhi,tablet,data analitics online,0.0191787,2.526941176,9.763181818,5.875506308
A3065,data analytics course,162,4016,224.48,28,10,0.041,1060,,Pune,mobile,data anaytics training,0.040338645,1.385679012,8.017142857,4.722024234
A3066,data analytics course,139,5379,248.46,28,5,0.046,1881,,Pune,desktop,online data analytic,0.025841234,1.787482014,8.873571429,7.570635112
A3067,data analytics course,88,5093,222.28,13,9,0.05,1185,,Hyderabad,desktop,online data analytic,0.017278618,2.525909091,17.09846154,5.33111391
A3068,data analytics course,121,5092,219.15,21,6,0.05,1864,04-11-2024,Hyderabad,desktop,analytics for data,0.023762765,1.811157025,10.43571429,8.505589779
A3069,data analytics course,81,3015,218.69,10,7,0.086,1550,27-11-2024,Hyderabad,desktop,learn data analytics,0.026865672,2.699876543,21.869,7.087658329
A3070,data analytics course,125,3745,206.93,24,3,0.024,1619,,Delhi,tablet,data analytics course,0.033377837,1.65544,8.622083333,7.823901803
A3071,data analytics course,188,5046,202.52,18,10,0.06,1625,05-11-2024,Hyderabad,tablet,online data analytic,0.037257233,1.077234043,11.25111111,8.023898874
A3072,data analytics course,99,4032,186.45,19,5,0.046,1074,,Hyderabad,desktop,data analytics course,0.024553571,1.883333333,9.813157895,5.760257442
A3073,data analytics course,170,3879,245,29,7,0.046,1202,26-11-2024,Pune,tablet,data analytics course,0.043825728,1.441176471,8.448275862,4.906122449
A3074,data analytics course,105,4968,188.38,14,5,0.046,1135,,Pune,tablet,learn data analytics,0.021135266,1.794095238,13.45571429,6.025055738
A3075,data analytics course,173,5872,190.3,24,5,0.029,1953,,Hyderabad,tablet,data analitics online,0.029461853,1.1,7.929166667,10.26274304
A3076,data analytics course,186,3058,230.71,27,7,0.038,1505,,Hyderabad,mobile,analytics for data,0.060824068,1.240376344,8.544814815,6.523340991
A3077,data analytics course,143,3109,246.92,22,5,0.035,1589,,Hyderabad,tablet,learn data analytics,0.045995497,1.726713287,11.22363636,6.435282683
A3078,data analytics course,124,5415,217.55,20,4,0.032,1258,,Delhi,desktop,data analitics online,0.022899354,1.754435484,10.8775,5.782578718
A3079,data analytics course,154,5633,245.95,29,7,0.035,1604,03-11-2024,Delhi,tablet,learn data analytics,0.027338896,1.597077922,8.481034483,6.521650742
A3080,data analytics course,85,5402,191.95,18,7,0.082,1002,,Pune,desktop,data anaytics training,0.015734913,2.258235294,10.66388889,5.220109403
A3081,data analytics course,167,4059,209.18,17,4,0.024,1742,,Pune,tablet,learn data analytics,0.041143139,1.25257485,12.30470588,8.327756
A3082,data analytics course,139,3172,227.83,20,10,0.072,1130,,Delhi,tablet,analytics for data,0.043820933,1.639064748,11.3915,4.959838476
A3083,data analytics course,193,5716,224.53,19,9,0.047,1167,13-11-2024,Hyderabad,desktop,online data analytic,0.033764871,1.163367876,11.81736842,5.197523716
A3084,data analytics course,127,4816,245.25,23,3,0.049,1985,,Pune,tablet,learn data analytics,0.026370432,1.931102362,10.66304348,8.093781855
A3085,data analytics course,80,3742,247.16,20,10,0.055,1686,,Hyderabad,tablet,analytics for data,0.021378942,3.0895,12.358,6.821492151
A3086,data analytics course,174,4469,215.98,14,8,0.046,1619,07-11-2024,Hyderabad,desktop,online data analytic,0.038934885,1.241264368,15.42714286,7.49606445
A3087,data analytics course,127,3454,209.19,19,10,0.058,1937,05-11-2024,Hyderabad,desktop,data anaytics training,0.036768964,1.647165354,11.01,9.259524834
A3088,data analytics course,151,3702,245.02,22,9,0.06,1983,,Delhi,tablet,learn data analytics,0.040788763,1.622649007,11.13727273,8.09321688
A3089,data analytics course,113,4258,232.25,16,10,0.088,1374,24-11-2024,Hyderabad,mobile,online data analytic,0.026538281,2.055309735,14.515625,5.916038751
A3090,data analytics course,159,4047,205.62,24,3,0.05,1177,,Pune,tablet,analytics for data,0.039288362,1.293207547,8.5675,5.724151347
A3091,data analytics course,197,3319,215.83,26,10,0.051,1342,,Delhi,desktop,analytics for data,0.059355227,1.095583756,8.301153846,6.217856646
A3092,data analytics course,106,5661,181.96,17,3,0.028,1250,11-11-2024,Pune,desktop,data analitics online,0.018724607,1.716603774,10.70352941,6.869641679
A3093,data analytics course,143,4914,222.69,12,7,0.05,1280,,Pune,desktop,analytics for data,0.029100529,1.557272727,18.5575,5.747900669
A3094,data analytics course,111,5382,219.59,29,5,0.032,1464,25-11-2024,Pune,desktop,analytics for data,0.020624303,1.978288288,7.572068966,6.666970263
A3095,data analytics course,98,5898,186.46,20,6,0.038,1505,09-11-2024,Pune,mobile,data analitics online,0.016615802,1.902653061,9.323,8.071436233
A3096,data analytics course,98,3967,214.51,12,5,0.051,1180,,Hyderabad,desktop,analytics for data,0.024703806,2.188877551,17.87583333,5.500909049
A3097,data analytics course,109,3089,190,20,7,0.038,1779,01-11-2024,Pune,tablet,data analitics online,0.0352865,1.743119266,9.5,9.363157895
A3098,data analytics course,168,3219,193.16,12,7,0.037,1395,,Hyderabad,mobile,online data analytic,0.052190121,1.149761905,16.09666667,7.221992131
A3099,data analytics course,127,4039,247.92,20,8,0.063,1505,27-11-2024,Hyderabad,mobile,learn data analytics,0.031443427,1.952125984,12.396,6.070506615
A3100,data analytics course,136,4051,194.29,25,5,0.046,1505,,Hyderabad,tablet,learn data analytics,0.033571958,1.428602941,7.7716,7.746152658
A3101,data analytics course,173,5270,233.33,11,7,0.04,1783,,Hyderabad,desktop,analytics for data,0.032827324,1.348728324,21.21181818,7.641537736
A3102,data analytics course,184,3239,221.33,25,10,0.054,1557,,Delhi,desktop,online data analytic,0.056807657,1.202880435,8.8532,7.034744499
A3103,data analytics course,174,4054,201.25,15,7,0.046,1514,,Hyderabad,mobile,learn data analytics,0.042920572,1.156609195,13.41666667,7.522981366
A3104,data analytics course,196,5448,232.55,30,8,0.041,1694,,Hyderabad,desktop,learn data analytics,0.035976505,1.186479592,7.751666667,7.284454956
A3105,data analytics course,193,4518.5,238.8,20,5,0.04,1327,02-11-2024,Hyderabad,mobile,data anaytics training,0.04271329,1.237305699,11.94,5.556951424
A3106,data analytics course,97,3937,197.37,14,10,0.103,1160,22-11-2024,Pune,tablet,learn data analytics,0.024638049,2.034742268,14.09785714,5.877286315
A3107,data analytics course,128,4175,200.11,12,10,0.059,1599,20-11-2024,Hyderabad,desktop,data analitics online,0.030658683,1.563359375,16.67583333,7.990605167
A3108,data analytics course,143,5780,237.51,24,4,0.054,1440,,Delhi,mobile,data analitics online,0.024740484,1.660909091,9.89625,6.062902615
A3109,data analytics course,139,3809,202.28,17,9,0.059,1031,17-11-2024,Hyderabad,desktop,data analytics course,0.036492518,1.455251799,11.89882353,5.096895393
A3110,data analytics course,83,3684,203.47,20,7,0.046,1805,,Hyderabad,tablet,data analytics course,0.022529859,2.451445783,10.1735,8.871086647
A3111,data analytics course,189,3226,236.68,14,6,0.032,1364,,Hyderabad,tablet,analytics for data,0.058586485,1.252275132,16.90571429,5.763055603
A3112,data analytics course,165,4978,180.25,12,4,0.058,1123,,Hyderabad,tablet,online data analytic,0.033145842,1.092424242,15.02083333,6.230235784
A3113,data analytics course,172,5041,189.31,22,10,0.046,1645,,Delhi,mobile,data anaytics training,0.034120214,1.100639535,8.605,8.689451165
A3114,data analytics course,183,4124,186.66,24,6,0.033,1183,28-11-2024,Hyderabad,tablet,data analytics course,0.044374394,1.02,7.7775,6.337726347
A3115,data analytics course,196,3143,238.22,28,7,0.036,1234,08-11-2024,Pune,mobile,data analitics online,0.062360802,1.215408163,8.507857143,5.180085635
A3116,data analytics course,98,4505,209.36,27,5,0.046,1186,,Hyderabad,tablet,learn data analytics,0.021753607,2.136326531,7.754074074,5.664883454
A3117,data analytics course,158,3736,226.99,11,8,0.046,1606,29-11-2024,Hyderabad,tablet,data anaytics training,0.042291221,1.43664557,20.63545455,7.075201551
A3118,data analytics course,104,5949,216.6,28,4,0.038,1102,,Hyderabad,mobile,analytics for data,0.01748193,2.082692308,7.735714286,5.087719298
A3119,data analytics course,84,4625,226.02,13,5,0.046,1969,,Pune,desktop,online data analytic,0.018162162,2.690714286,17.38615385,8.711618441
A3120,data analytics course,128,5022,188.96,26,6,0.047,1108,02-11-2024,Hyderabad,mobile,data anaytics training,0.025487853,1.47625,7.267692308,5.863674852
A3121,data analytics course,99,5483,180.04,20,5,0.05,1687,,Hyderabad,desktop,analytics for data,0.018055809,1.818585859,9.002,9.370139969
A3122,data analytics course,107,5491,217.98,17,10,0.093,1480,,Hyderabad,mobile,online data analytic,0.019486432,2.037196262,12.82235294,6.789613726
A3123,data analytics course,86,4078,208.92,26,3,0.035,1698,06-11-2024,Delhi,mobile,data analytics course,0.021088769,2.429302326,8.035384615,8.127512924
A3124,data analytics course,139,3052,245.45,24,6,0.046,1769,28-11-2024,Hyderabad,desktop,data analitics online,0.045543906,1.765827338,10.22708333,7.207170503
A3125,data analytics course,88,3708,225.76,10,5,0.036,1667,,Hyderabad,tablet,data anaytics training,0.02373247,2.565454545,22.576,7.383947555
A3126,data analytics course,141,5314,184.34,29,10,0.071,1271,19-11-2024,Hyderabad,mobile,online data analytic,0.026533685,1.307375887,6.356551724,6.894868178
A3127,data analytics course,193,3566,212.73,19,7,0.036,1311,04-11-2024,Hyderabad,desktop,data analitics online,0.054122266,1.102227979,11.19631579,6.162741503
A3128,data analytics course,185,4839,193.99,26,6,0.032,1492,,Hyderabad,desktop,data anaytics training,0.038231039,1.048594595,7.461153846,7.691118099
A3129,data analytics course,117,5145,244.44,12,8,0.068,1505,,Pune,mobile,data analitics online,0.022740525,2.089230769,20.37,6.156930126
A3130,data analytics course,147,4371,243.04,26,9,0.061,1776,18-11-2024,Hyderabad,desktop,online data analytic,0.033630748,1.653333333,9.347692308,7.307439105
A3131,data analytics course,197,5697,243.72,13,3,0.046,1154,,Pune,mobile,learn data analytics,0.034579603,1.23715736,18.74769231,4.734941736
A3132,data analytics course,81,3096,228.47,22,3,0.037,1386,,Hyderabad,tablet,analytics for data,0.026162791,2.820617284,10.385,6.066441984
A3133,data analytics course,198,4163,218.64,11,6,0.03,1904,,Hyderabad,tablet,learn data analytics,0.047561854,1.104242424,19.87636364,8.708379071
A3134,data analytics course,155,5150,224.6,24,7,0.039,1146,,Hyderabad,tablet,data analytics course,0.030097087,1.449032258,9.358333333,5.102404274
A3135,data analytics course,181,3948,223.51,17,4,0.057,1075,,Hyderabad,mobile,analytics for data,0.045845998,1.234861878,13.14764706,4.809628205
A3136,data analytics course,108,3126,248.94,12,3,0.028,1942,16-11-2024,Hyderabad,tablet,analytics for data,0.034548944,2.305,20.745,7.801076565
A3137,data analytics course,114,5551,195.44,30,5,0.044,1255,,Delhi,tablet,analytics for data,0.02053684,1.714385965,6.514666667,6.421408105
A3138,data analytics course,146,5712,221.73,26,5,0.046,1201,12-11-2024,Delhi,mobile,analytics for data,0.025560224,1.51869863,8.528076923,5.416497542
A3139,data analytics course,89,4175,194.22,11,3,0.055,1370,22-11-2024,Delhi,desktop,data anaytics training,0.021317365,2.182247191,17.65636364,7.053856451
A3140,data analytics course,82,4518.5,215.57,30,8,0.098,1511,,Delhi,desktop,learn data analytics,0.018147615,2.628902439,7.185666667,7.009324117
A3141,data analytics course,98,5728,230.52,14,10,0.046,1322,,Hyderabad,mobile,data anaytics training,0.017108939,2.352244898,16.46571429,5.734860316
A3142,data analytics course,87,3161,244.49,24,8,0.092,1161,06-11-2024,Hyderabad,tablet,data analitics online,0.027522936,2.810229885,10.18708333,4.748660477
A3143,data analytics course,146,4773,248.27,30,6,0.041,1304,01-11-2024,Pune,tablet,online data analytic,0.030588728,1.700479452,8.275666667,5.252346236
A3144,data analytics course,139,3385,208.31,25,10,0.046,1972,16-11-2024,Hyderabad,mobile,analytics for data,0.041063516,1.498633094,8.3324,9.466660266
A3145,data analytics course,122,5600,223.06,12,3,0.025,1061,18-11-2024,Hyderabad,tablet,learn data analytics,0.021785714,1.828360656,18.58833333,4.75656774
A3146,data analytics course,153,4218,228.36,16,7,0.046,1178,,Hyderabad,mobile,data analitics online,0.036273115,1.49254902,14.2725,5.158521633
A3147,data analytics course,108,3358,184.1,28,4,0.037,1888,,Delhi,desktop,analytics for data,0.032162001,1.70462963,6.575,10.25529603
A3148,data analytics course,147,3021,200.17,20,4,0.027,1718,,Delhi,mobile,analytics for data,0.048659384,1.36170068,10.0085,8.582704701
A3149,data analytics course,121,4477,224.77,28,10,0.083,1604,,Delhi,tablet,data analitics online,0.027027027,1.857603306,8.0275,7.136183654
A3150,data analytics course,112,4073,180.24,30,4,0.046,1628,,Pune,tablet,data anaytics training,0.027498159,1.609285714,6.008,9.032401243
A3151,data analytics course,127,5172,204.19,10,4,0.031,1183,,Hyderabad,mobile,data analitics online,0.024555298,1.607795276,20.419,5.793623586
A3152,data analytics course,192,5896,201.18,30,9,0.05,1589,,Hyderabad,desktop,data analytics course,0.03256445,1.0478125,6.706,7.898399443
A3153,data analytics course,174,3427,223.77,20,7,0.036,1293,,Hyderabad,desktop,analytics for data,0.050773271,1.286034483,11.1885,5.778254458
A3154,data analytics course,166,4176,243.1,16,9,0.041,1147,24-11-2024,Pune,desktop,learn data analytics,0.039750958,1.464457831,15.19375,4.718222954
A3155,data analytics course,98,5835,232.82,19,6,0.046,1989,,Pune,mobile,data analitics online,0.016795201,2.375714286,12.25368421,8.543080491
A3156,data analytics course,191,5438,244.1,19,5,0.046,1203,,Delhi,tablet,learn data analytics,0.035123207,1.278010471,12.84736842,4.92830807
A3157,data analytics course,89,4936,199.91,16,4,0.059,1543,14-11-2024,Hyderabad,desktop,data analytics course,0.018030794,2.246179775,12.494375,7.718473313
A3158,data analytics course,180,3526,215.57,15,7,0.039,1336,16-11-2024,Pune,mobile,online data analytic,0.051049348,1.197611111,14.37133333,6.197522846
A3159,data analytics course,91,5509,186.22,29,5,0.055,1928,02-11-2024,Hyderabad,mobile,learn data analytics,0.016518424,2.046373626,6.42137931,10.35334551
A3160,data analytics course,114,5748,184.76,16,8,0.07,1490,,Hyderabad,desktop,data analitics online,0.019832985,1.620701754,11.5475,8.064516129
A3161,data analytics course,80,5155,217.3,28,5,0.046,1316,,Hyderabad,tablet,data analytics course,0.015518914,2.71625,7.760714286,6.05614358
A3162,data analytics course,127,4537,247.11,17,7,0.043,1451,,Hyderabad,tablet,analytics for data,0.027992065,1.945748031,14.53588235,5.87187892
A3163,data analytics course,84,5468,227.36,13,4,0.048,1228,26-11-2024,Pune,tablet,data analytics course,0.015362107,2.706666667,17.48923077,5.401125968
A3164,data analytics course,182,4390,239.33,11,7,0.052,1799,27-11-2024,Delhi,tablet,data anaytics training,0.041457859,1.315,21.75727273,7.516817783
A3165,data analytics course,105,5883,180.07,20,4,0.038,1586,,Pune,mobile,data analytics course,0.017848037,1.714952381,9.0035,8.8076859
A3166,data analytics course,162,3120,245.58,30,6,0.037,1952,,Delhi,mobile,data anaytics training,0.051923077,1.515925926,8.186,7.948530011
A3167,data analytics course,118,4377,219.81,21,4,0.034,1290,,Hyderabad,desktop,analytics for data,0.026959104,1.86279661,10.46714286,5.868704791
A3168,data analytics course,131,5719,183.69,12,7,0.053,1555,,Hyderabad,mobile,data anaytics training,0.022906102,1.40221374,15.3075,8.46534923
A3169,data analytics course,116,4250,186.34,12,3,0.026,1043,30-11-2024,Hyderabad,desktop,analytics for data,0.027294118,1.60637931,15.52833333,5.597295267
